game_date,player_name,player_team,opponent_team,opponent_pitcher,at_bats,hits,walks,strikeouts,home_runs,rbi,batting_avg
2024-08-27,Ranger Suárez,PHI,Houston Astros,Houston Astros_Pitcher_5,4,1,0,2,0,1,0.25
2024-08-27,Bryson Stott,PHI,Houston Astros,Houston Astros_Pitcher_2,3,0,0,0,0,0,0.0
2024-08-27,Hunter Brown,HOU,Philadelphia Phillies,Philadelphia Phillies_Pitcher_4,3,0,0,2,0,0,0.0
2024-08-27,Jesús Luzardo,PHI,Houston Astros,Houston Astros_Pitcher_5,3,1,0,2,0,1,0.3333333333333333
2024-08-27,Austin Wells,NYY,Washington Nationals,Washington Nationals_Pitcher_1,4,1,0,1,0,0,0.25
2024-08-27,Aaron Judge,NYY,Washington Nationals,Washington Nationals_Pitcher_5,4,1,0,2,1,0,0.25
2024-08-27,Cam Schlittler,NYY,Washington Nationals,Washington Nationals_Pitcher_1,3,2,0,1,0,2,0.6666666666666666
2024-08-27,Cody Bellinger,NYY,Washington Nationals,Washington Nationals_Pitcher_4,4,1,0,0,0,0,0.25
2024-08-27,David Bednar,NYY,Washington Nationals,Washington Nationals_Pitcher_3,4,1,0,1,0,0,0.25
2024-08-27,Daulton Varsho,TOR,Boston Red Sox,Boston Red Sox_Pitcher_5,4,2,1,0,1,2,0.5
2024-08-27,Vladimir Guerrero Jr.,TOR,Boston Red Sox,Boston Red Sox_Pitcher_3,3,0,0,2,0,0,0.0
2024-08-27,Alejandro Kirk,TOR,Boston Red Sox,Boston Red Sox_Pitcher_5,4,0,1,1,0,1,0.0
2024-08-27,Wilyer Abreu,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_4,3,0,0,1,0,0,0.0
2024-08-27,Brendon Little,TOR,Boston Red Sox,Boston Red Sox_Pitcher_1,4,0,1,2,0,0,0.0
2024-08-27,Trevor Story,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,2,0,0,1,2,0.6666666666666666
2024-08-27,Jurickson Profar,ATL,Minnesota Twins,Minnesota Twins_Pitcher_4,4,2,0,1,0,2,0.5
2024-08-27,Spencer Strider,ATL,Minnesota Twins,Minnesota Twins_Pitcher_2,4,2,0,1,1,1,0.5
2024-08-27,Willson Contreras,STL,San Diego Padres,San Diego Padres_Pitcher_3,4,1,0,2,0,0,0.25
2024-08-27,Mason Miller,SD,St. Louis Cardinals,St. Louis Cardinals_Pitcher_5,3,1,0,0,0,1,0.3333333333333333
2024-08-27,Adolis García,TEX,Chicago White Sox,Chicago White Sox_Pitcher_5,3,1,0,0,1,0,0.3333333333333333
2024-08-27,Wyatt Langford,TEX,Chicago White Sox,Chicago White Sox_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-27,Colson Montgomery,CWS,Texas Rangers,Texas Rangers_Pitcher_2,3,1,0,0,0,1,0.3333333333333333
2024-08-27,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-27,William Contreras,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,3,0,0,0,0,0,0.0
2024-08-27,Andrew Vaughn,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,4,3,0,0,1,2,0.75
2024-08-27,Brice Turang,MIL,San Francisco Giants,San Francisco Giants_Pitcher_5,3,1,0,1,0,1,0.3333333333333333
2024-08-27,Matt Chapman,SF,Milwaukee Brewers,Milwaukee Brewers_Pitcher_1,3,2,0,0,0,0,0.6666666666666666
2024-08-27,Freddy Peralta,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-08-27,Abner Uribe,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,3,1,0,1,0,0,0.3333333333333333
2024-08-27,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-27,Trevor Megill,MIL,San Francisco Giants,San Francisco Giants_Pitcher_3,4,1,0,1,0,0,0.25
2024-08-27,Xavier Edwards,MIA,Colorado Rockies,Colorado Rockies_Pitcher_3,3,1,0,1,1,1,0.3333333333333333
2024-08-27,Mickey Moniak,COL,Miami Marlins,Miami Marlins_Pitcher_5,4,1,0,1,1,1,0.25
2024-08-27,Calvin Faucher,MIA,Colorado Rockies,Colorado Rockies_Pitcher_1,4,0,0,0,0,0,0.0
2024-08-27,Geraldo Perdomo,AZ,New York Mets,New York Mets_Pitcher_5,4,1,1,1,0,2,0.25
2024-08-27,Brandon Nimmo,NYM,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_2,3,0,0,1,0,0,0.0
2024-08-27,Andrew Saalfrank,AZ,New York Mets,New York Mets_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-08-27,Corbin Carroll,AZ,New York Mets,New York Mets_Pitcher_2,4,0,0,1,0,0,0.0
2024-08-27,Pete Fairbanks,TB,Seattle Mariners,Seattle Mariners_Pitcher_2,4,2,0,0,1,0,0.5
2024-08-27,Keegan Akin,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,4,1,0,0,0,1,0.25
2024-08-27,Andrew Kittredge,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,3,1,0,1,0,0,0.3333333333333333
2024-08-27,Max Muncy,LAD,Baltimore Orioles,Baltimore Orioles_Pitcher_5,3,2,0,0,1,2,0.6666666666666666
2024-08-27,Adley Rutschman,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,4,1,0,3,0,1,0.25
2024-08-28,Matt Shaw,CHC,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_3,3,1,0,0,0,1,0.3333333333333333
2024-08-28,Seiya Suzuki,CHC,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_2,3,1,1,2,1,2,0.3333333333333333
2024-08-28,Oneil Cruz,PIT,Chicago Cubs,Chicago Cubs_Pitcher_3,3,0,0,2,0,0,0.0
2024-08-28,Paul Skenes,PIT,Chicago Cubs,Chicago Cubs_Pitcher_2,3,0,0,1,0,0,0.0
2024-08-28,Bubba Chandler,PIT,Chicago Cubs,Chicago Cubs_Pitcher_1,3,1,0,0,0,0,0.3333333333333333
2024-08-28,Vinnie Pasquantino,KC,Cleveland Guardians,Cleveland Guardians_Pitcher_2,3,1,1,0,0,2,0.3333333333333333
2024-08-28,Maikel Garcia,KC,Cleveland Guardians,Cleveland Guardians_Pitcher_3,3,2,0,1,0,0,0.6666666666666666
2024-08-28,Hunter Gaddis,CLE,Kansas City Royals,Kansas City Royals_Pitcher_2,4,0,1,1,0,0,0.0
2024-08-28,Ranger Suárez,PHI,Houston Astros,Houston Astros_Pitcher_4,3,1,1,0,0,1,0.3333333333333333
2024-08-28,Bryson Stott,PHI,Houston Astros,Houston Astros_Pitcher_4,4,0,0,3,0,0,0.0
2024-08-28,Hunter Brown,HOU,Philadelphia Phillies,Philadelphia Phillies_Pitcher_4,4,1,0,2,0,1,0.25
2024-08-28,Jesús Luzardo,PHI,Houston Astros,Houston Astros_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-28,Pete Fairbanks,TB,Seattle Mariners,Seattle Mariners_Pitcher_5,4,1,0,0,0,0,0.25
2024-08-27,Adolis García,TEX,Chicago White Sox,Chicago White Sox_Pitcher_5,3,1,0,0,1,0,0.3333333333333333
2024-08-27,Wyatt Langford,TEX,Chicago White Sox,Chicago White Sox_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-27,Colson Montgomery,CWS,Texas Rangers,Texas Rangers_Pitcher_2,3,1,0,0,0,1,0.3333333333333333
2024-08-28,Gleyber Torres,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_2,3,0,0,1,0,0,0.0
2024-08-28,Taylor Ward,LAA,Detroit Tigers,Detroit Tigers_Pitcher_4,3,0,0,0,0,0,0.0
2024-08-28,Zach McKinstry,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_5,4,1,0,0,0,0,0.25
2024-08-28,Will Vest,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_5,3,0,0,0,0,0,0.0
2024-08-28,Elly De La Cruz,CIN,Oakland Athletics,Oakland Athletics_Pitcher_1,4,3,0,0,0,1,0.75
2024-08-28,Lawrence Butler,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_4,3,1,0,0,0,1,0.3333333333333333
2024-08-28,Emilio Pagán,CIN,Oakland Athletics,Oakland Athletics_Pitcher_5,4,2,0,1,0,2,0.5
2024-08-28,Luis Morales,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_5,3,3,0,0,0,2,1.0
2024-08-28,Sean Newcomb,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_4,3,0,0,1,0,0,0.0
2024-08-28,Andrew Abbott,CIN,Oakland Athletics,Oakland Athletics_Pitcher_1,3,1,0,1,0,0,0.3333333333333333
2024-08-28,Austin Wells,NYY,Washington Nationals,Washington Nationals_Pitcher_5,3,0,0,0,0,0,0.0
2024-08-28,Aaron Judge,NYY,Washington Nationals,Washington Nationals_Pitcher_3,3,1,1,0,0,1,0.3333333333333333
2024-08-28,Cam Schlittler,NYY,Washington Nationals,Washington Nationals_Pitcher_4,4,0,1,3,0,0,0.0
2024-08-28,Cody Bellinger,NYY,Washington Nationals,Washington Nationals_Pitcher_4,3,2,0,1,0,1,0.6666666666666666
2024-08-28,David Bednar,NYY,Washington Nationals,Washington Nationals_Pitcher_5,4,1,0,1,0,1,0.25
2024-08-28,Daulton Varsho,TOR,Boston Red Sox,Boston Red Sox_Pitcher_4,4,0,0,2,0,0,0.0
2024-08-28,Vladimir Guerrero Jr.,TOR,Boston Red Sox,Boston Red Sox_Pitcher_5,4,1,0,1,0,0,0.25
2024-08-28,Alejandro Kirk,TOR,Boston Red Sox,Boston Red Sox_Pitcher_3,4,1,1,1,0,0,0.25
2024-08-28,Wilyer Abreu,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,4,0,0,2,0,0,0.0
2024-08-28,Brendon Little,TOR,Boston Red Sox,Boston Red Sox_Pitcher_5,4,0,0,1,0,0,0.0
2024-08-28,Trevor Story,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_4,4,1,0,1,0,1,0.25
2024-08-28,Jurickson Profar,ATL,Minnesota Twins,Minnesota Twins_Pitcher_3,4,1,0,1,0,1,0.25
2024-08-28,Spencer Strider,ATL,Minnesota Twins,Minnesota Twins_Pitcher_3,4,1,1,1,0,1,0.25
2024-08-28,Willson Contreras,STL,San Diego Padres,San Diego Padres_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-08-28,Mason Miller,SD,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,0,1,1,0,0,0.0
2024-08-28,Adolis García,TEX,Chicago White Sox,Chicago White Sox_Pitcher_2,3,0,0,1,0,0,0.0
2024-08-28,Wyatt Langford,TEX,Chicago White Sox,Chicago White Sox_Pitcher_4,4,3,1,1,1,2,0.75
2024-08-28,Colson Montgomery,CWS,Texas Rangers,Texas Rangers_Pitcher_2,3,0,0,2,0,0,0.0
2024-08-28,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,4,1,0,1,1,0,0.25
2024-08-28,William Contreras,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-08-28,Andrew Vaughn,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,4,1,0,1,0,1,0.25
2024-08-28,Brice Turang,MIL,San Francisco Giants,San Francisco Giants_Pitcher_3,4,0,0,0,0,0,0.0
2024-08-28,Matt Chapman,SF,Milwaukee Brewers,Milwaukee Brewers_Pitcher_1,4,0,0,2,0,0,0.0
2024-08-28,Freddy Peralta,MIL,San Francisco Giants,San Francisco Giants_Pitcher_1,4,0,1,0,0,1,0.0
2024-08-28,Abner Uribe,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,4,1,0,1,0,1,0.25
2024-08-28,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,4,1,0,1,1,0,0.25
2024-08-28,Trevor Megill,MIL,San Francisco Giants,San Francisco Giants_Pitcher_5,3,1,0,1,0,1,0.3333333333333333
2024-08-28,Xavier Edwards,MIA,Colorado Rockies,Colorado Rockies_Pitcher_5,4,0,0,2,0,0,0.0
2024-08-28,Mickey Moniak,COL,Miami Marlins,Miami Marlins_Pitcher_3,4,1,0,1,0,0,0.25
2024-08-28,Calvin Faucher,MIA,Colorado Rockies,Colorado Rockies_Pitcher_4,3,1,0,0,0,1,0.3333333333333333
2024-08-28,Geraldo Perdomo,AZ,New York Mets,New York Mets_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-28,Brandon Nimmo,NYM,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-08-28,Andrew Saalfrank,AZ,New York Mets,New York Mets_Pitcher_3,4,1,0,1,0,0,0.25
2024-08-28,Corbin Carroll,AZ,New York Mets,New York Mets_Pitcher_5,4,1,0,1,1,0,0.25
2024-08-28,Keegan Akin,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-08-28,Andrew Kittredge,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_5,4,3,0,0,0,1,0.75
2024-08-28,Max Muncy,LAD,Baltimore Orioles,Baltimore Orioles_Pitcher_1,4,1,0,1,0,0,0.25
2024-08-28,Adley Rutschman,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,4,2,0,0,0,1,0.5
2024-08-29,Gleyber Torres,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_4,3,0,0,1,0,0,0.0
2024-08-29,Taylor Ward,LAA,Detroit Tigers,Detroit Tigers_Pitcher_5,3,0,0,2,0,0,0.0
2024-08-29,Zach McKinstry,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_3,4,1,1,2,0,1,0.25
2024-08-29,Will Vest,DET,Los Angeles Angels,Los Angeles Angels_Pitcher_3,3,0,0,0,0,0,0.0
2024-08-29,Adolis García,TEX,Chicago White Sox,Chicago White Sox_Pitcher_3,4,0,0,0,0,0,0.0
2024-08-29,Wyatt Langford,TEX,Chicago White Sox,Chicago White Sox_Pitcher_1,3,0,0,1,0,0,0.0
2024-08-29,Colson Montgomery,CWS,Texas Rangers,Texas Rangers_Pitcher_2,3,1,0,0,1,1,0.3333333333333333
2024-08-29,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,4,2,0,2,2,0,0.5
2024-08-29,William Contreras,MIL,San Francisco Giants,San Francisco Giants_Pitcher_2,4,0,0,2,0,0,0.0
2024-08-29,Andrew Vaughn,MIL,San Francisco Giants,San Francisco Giants_Pitcher_3,3,1,0,1,0,0,0.3333333333333333
2024-08-29,Brice Turang,MIL,San Francisco Giants,San Francisco Giants_Pitcher_3,3,0,1,2,0,1,0.0
2024-08-29,Matt Chapman,SF,Milwaukee Brewers,Milwaukee Brewers_Pitcher_4,4,0,0,1,0,0,0.0
2024-08-29,Freddy Peralta,MIL,San Francisco Giants,San Francisco Giants_Pitcher_3,4,1,0,1,0,1,0.25
2024-08-29,Abner Uribe,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,4,1,0,0,1,1,0.25
2024-08-29,Jacob Misiorowski,MIL,San Francisco Giants,San Francisco Giants_Pitcher_4,4,2,0,2,2,0,0.5
2024-08-29,Trevor Megill,MIL,San Francisco Giants,San Francisco Giants_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-29,Willson Contreras,STL,San Diego Padres,San Diego Padres_Pitcher_1,4,1,0,2,0,0,0.25
2024-08-29,Mason Miller,SD,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,0,0,0,0,0,0.0
2024-08-29,Xavier Edwards,MIA,Colorado Rockies,Colorado Rockies_Pitcher_5,4,0,0,3,0,0,0.0
2024-08-29,Mickey Moniak,COL,Miami Marlins,Miami Marlins_Pitcher_2,4,3,0,0,0,3,0.75
2024-08-29,Calvin Faucher,MIA,Colorado Rockies,Colorado Rockies_Pitcher_5,4,1,0,1,0,1,0.25
2024-08-29,Geraldo Perdomo,AZ,New York Mets,New York Mets_Pitcher_2,4,1,0,1,0,1,0.25
2024-08-29,Brandon Nimmo,NYM,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_5,4,0,0,2,0,0,0.0
2024-08-29,Andrew Saalfrank,AZ,New York Mets,New York Mets_Pitcher_1,3,1,0,1,0,0,0.3333333333333333
2024-08-29,Corbin Carroll,AZ,New York Mets,New York Mets_Pitcher_1,3,1,0,0,0,0,0.3333333333333333
2024-08-29,Elly De La Cruz,CIN,Oakland Athletics,Oakland Athletics_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-29,Lawrence Butler,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_2,3,1,0,1,0,0,0.3333333333333333
2024-08-29,Emilio Pagán,CIN,Oakland Athletics,Oakland Athletics_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-29,Luis Morales,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-29,Sean Newcomb,ATH,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,2,1,1,0,2,0.5
2024-08-29,Andrew Abbott,CIN,Oakland Athletics,Oakland Athletics_Pitcher_3,4,2,0,0,0,0,0.5
2024-08-29,Jurickson Profar,ATL,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,4,1,0,1,0,0,0.25
2024-08-29,Ranger Suárez,PHI,Atlanta Braves,Atlanta Braves_Pitcher_2,3,1,0,1,0,0,0.3333333333333333
2024-08-29,Bryson Stott,PHI,Atlanta Braves,Atlanta Braves_Pitcher_5,3,1,0,1,0,0,0.3333333333333333
2024-08-29,Jesús Luzardo,PHI,Atlanta Braves,Atlanta Braves_Pitcher_4,3,0,0,2,0,0,0.0
2024-08-29,Spencer Strider,ATL,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-29,Daulton Varsho,TOR,Boston Red Sox,Boston Red Sox_Pitcher_3,3,1,0,2,1,1,0.3333333333333333
2024-08-29,Vladimir Guerrero Jr.,TOR,Boston Red Sox,Boston Red Sox_Pitcher_4,3,1,0,0,0,0,0.3333333333333333
2024-08-29,Alejandro Kirk,TOR,Boston Red Sox,Boston Red Sox_Pitcher_5,4,2,0,0,0,1,0.5
2024-08-29,Wilyer Abreu,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,2,1,0,0,2,0.6666666666666666
2024-08-29,Brendon Little,TOR,Boston Red Sox,Boston Red Sox_Pitcher_3,4,2,0,0,1,1,0.5
2024-08-29,Trevor Story,BOS,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,2,0,0,1,0,0.6666666666666666
2024-08-29,Vinnie Pasquantino,KC,Houston Astros,Houston Astros_Pitcher_3,3,1,0,0,0,0,0.3333333333333333
2024-08-29,Maikel Garcia,KC,Houston Astros,Houston Astros_Pitcher_1,4,4,0,0,0,2,1.0
2024-08-29,Hunter Brown,HOU,Kansas City Royals,Kansas City Royals_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-08-29,Keegan Akin,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_3,4,1,0,2,0,0,0.25
2024-08-29,Andrew Kittredge,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_2,4,1,0,1,1,1,0.25
2024-08-29,Max Muncy,LAD,Baltimore Orioles,Baltimore Orioles_Pitcher_2,4,3,0,0,0,1,0.75
2024-08-29,Adley Rutschman,BAL,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_2,4,2,0,0,0,2,0.5
2024-08-30,Elly De La Cruz,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_2,3,2,0,1,0,1,0.6666666666666666
2024-08-30,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-30,Emilio Pagán,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_3,4,2,1,1,0,0,0.5
2024-08-30,William Contreras,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,3,0,1,1,2,0.75
2024-08-30,Andrew Vaughn,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,0,0,0,0,0,0.0
2024-08-30,Brice Turang,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,0,0,1,0,0,0.0
2024-08-30,Freddy Peralta,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,3,1,1,1,1,0.75
2024-08-30,Abner Uribe,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,3,0,0,0,0,0,0.0
2024-08-30,Andrew Abbott,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-30,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-30,Trevor Megill,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,1,0,2,1,1,0.25
2024-08-30,Elly De La Cruz,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_2,3,2,0,1,0,1,0.6666666666666666
2024-08-30,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-30,Emilio Pagán,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_3,4,2,1,1,0,0,0.5
2024-08-30,William Contreras,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,3,0,1,1,2,0.75
2024-08-30,Andrew Vaughn,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,0,0,0,0,0,0.0
2024-08-30,Brice Turang,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,4,0,0,1,0,0,0.0
2024-08-30,Freddy Peralta,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,3,1,1,1,1,0.75
2024-08-30,Abner Uribe,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,3,0,0,0,0,0,0.0
2024-08-30,Andrew Abbott,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_3,4,0,0,1,0,0,0.0
2024-08-30,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,0,0,2,0,0,0.0
2024-08-30,Trevor Megill,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,1,0,2,1,1,0.25
2024-08-30,Gleyber Torres,DET,Boston Red Sox,Boston Red Sox_Pitcher_1,4,2,0,1,0,2,0.5
2024-08-30,Wilyer Abreu,BOS,Detroit Tigers,Detroit Tigers_Pitcher_4,3,0,0,0,0,0,0.0
2024-08-30,Trevor Story,BOS,Detroit Tigers,Detroit Tigers_Pitcher_5,4,2,1,0,0,1,0.5
2024-08-30,Zach McKinstry,DET,Boston Red Sox,Boston Red Sox_Pitcher_3,4,0,0,0,0,0,0.0
2024-08-30,Will Vest,DET,Boston Red Sox,Boston Red Sox_Pitcher_1,3,0,0,1,0,0,0.0
2024-08-30,Jurickson Profar,ATL,Philadelphia Phillies,Philadelphia Phillies_Pitcher_1,3,2,0,0,1,1,0.6666666666666666
2024-08-30,Ranger Suárez,PHI,Atlanta Braves,Atlanta Braves_Pitcher_5,4,0,0,0,0,0,0.0
2024-08-30,Bryson Stott,PHI,Atlanta Braves,Atlanta Braves_Pitcher_3,3,0,0,1,0,0,0.0
2024-08-30,Jesús Luzardo,PHI,Atlanta Braves,Atlanta Braves_Pitcher_2,4,1,0,2,0,0,0.25
2024-08-30,Spencer Strider,ATL,Philadelphia Phillies,Philadelphia Phillies_Pitcher_5,4,1,0,1,0,1,0.25
2024-08-30,Matt Shaw,CHC,Washington Nationals,Washington Nationals_Pitcher_2,4,2,0,0,0,1,0.5
2024-08-30,Seiya Suzuki,CHC,Washington Nationals,Washington Nationals_Pitcher_4,4,1,0,1,0,1,0.25
2024-08-30,Pete Fairbanks,TB,San Diego Padres,San Diego Padres_Pitcher_1,3,2,0,0,0,0,0.6666666666666666
2024-08-30,Mason Miller,SD,Tampa Bay Rays,Tampa Bay Rays_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-30,Austin Wells,NYY,St. Louis Cardinals,St. Louis Cardinals_Pitcher_4,3,1,0,0,0,0,0.3333333333333333
2024-08-30,Aaron Judge,NYY,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,2,0,0,0,2,0.6666666666666666
2024-08-30,Cam Schlittler,NYY,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,4,1,0,0,1,0,0.25
2024-08-30,Willson Contreras,STL,New York Yankees,New York Yankees_Pitcher_2,3,0,0,1,0,0,0.0
2024-08-30,Cody Bellinger,NYY,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,1,0,0,0,0,0.3333333333333333
2024-08-30,David Bednar,NYY,St. Louis Cardinals,St. Louis Cardinals_Pitcher_4,4,1,0,0,0,1,0.25
2024-08-30,Hunter Gaddis,CLE,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_3,4,1,0,2,0,1,0.25
2024-08-30,Oneil Cruz,PIT,Cleveland Guardians,Cleveland Guardians_Pitcher_1,4,0,0,2,0,0,0.0
2024-08-30,Paul Skenes,PIT,Cleveland Guardians,Cleveland Guardians_Pitcher_1,4,1,0,1,0,1,0.25
2024-08-30,Bubba Chandler,PIT,Cleveland Guardians,Cleveland Guardians_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-08-30,Adolis García,TEX,Oakland Athletics,Oakland Athletics_Pitcher_2,4,1,0,2,0,0,0.25
2024-08-30,Lawrence Butler,ATH,Texas Rangers,Texas Rangers_Pitcher_2,4,1,0,3,0,1,0.25
2024-08-30,Luis Morales,ATH,Texas Rangers,Texas Rangers_Pitcher_1,3,2,0,0,1,1,0.6666666666666666
2024-08-30,Sean Newcomb,ATH,Texas Rangers,Texas Rangers_Pitcher_2,4,1,0,1,1,0,0.25
2024-08-30,Wyatt Langford,TEX,Oakland Athletics,Oakland Athletics_Pitcher_2,3,1,0,1,0,0,0.3333333333333333
2024-08-30,Vinnie Pasquantino,KC,Houston Astros,Houston Astros_Pitcher_2,4,1,0,0,0,1,0.25
2024-08-30,Maikel Garcia,KC,Houston Astros,Houston Astros_Pitcher_2,3,1,0,0,0,1,0.3333333333333333
2024-08-30,Hunter Brown,HOU,Kansas City Royals,Kansas City Royals_Pitcher_5,3,0,0,2,0,0,0.0
2024-08-30,Daulton Varsho,TOR,Minnesota Twins,Minnesota Twins_Pitcher_3,3,3,1,0,0,1,1.0
2024-08-30,Vladimir Guerrero Jr.,TOR,Minnesota Twins,Minnesota Twins_Pitcher_2,4,2,0,0,1,1,0.5
2024-08-30,Alejandro Kirk,TOR,Minnesota Twins,Minnesota Twins_Pitcher_1,4,2,0,0,0,2,0.5
2024-08-30,Brendon Little,TOR,Minnesota Twins,Minnesota Twins_Pitcher_3,4,2,0,1,0,1,0.5
2024-08-30,Brandon Nimmo,NYM,Chicago White Sox,Chicago White Sox_Pitcher_5,3,0,0,1,0,0,0.0
2024-08-30,Colson Montgomery,CWS,New York Mets,New York Mets_Pitcher_5,3,2,0,0,2,1,0.6666666666666666
2024-08-30,Mickey Moniak,COL,Baltimore Orioles,Baltimore Orioles_Pitcher_2,3,1,0,0,0,0,0.3333333333333333
2024-08-30,Keegan Akin,BAL,Colorado Rockies,Colorado Rockies_Pitcher_3,4,1,0,1,0,1,0.25
2024-08-30,Andrew Kittredge,BAL,Colorado Rockies,Colorado Rockies_Pitcher_2,3,0,0,3,0,0,0.0
